indicID,indicName,publishTime,periodDate,dataValue,unit,region,dataSource,updateTime
指标代码,指标全称,数据发布时间,数据日期,数据值,单位,地区,数据来源,数据更新时间
M030000017,月_居民消费价格指数(CPI)_环比_消费品,2014-10-12 09:30:00,2014-09-30,0.46,%,中国,国家统计局,2014-10-16 14:41:55
M030000017,月_居民消费价格指数(CPI)_环比_消费品,2014-09-12 09:30:00,2014-08-31,0.25,%,中国,国家统计局,2014-09-17 14:41:55
M030000017,月_居民消费价格指数(CPI)_环比_消费品,2014-08-09 09:30:00,2014-07-31,-0.12,%,中国,国家统计局,2014-08-12 14:41:58
M030000017,月_居民消费价格指数(CPI)_环比_消费品,2014-07-09 09:30:00,2014-06-30,-0.22,%,中国,国家统计局,2014-08-11 09:39:07
M030000017,月_居民消费价格指数(CPI)_环比_消费品,2014-06-10 09:30:00,2014-05-31,0.13,%,中国,国家统计局,2014-06-12 16:40:18
M030000017,月_居民消费价格指数(CPI)_环比_消费品,2014-05-09 09:30:00,2014-04-30,-0.6,%,中国,国家统计局,2014-05-30 09:29:58
M030000017,月_居民消费价格指数(CPI)_环比_消费品,2014-04-11 09:30:00,2014-03-31,-0.6,%,中国,国家统计局,2014-05-28 14:40:21
M030000017,月_居民消费价格指数(CPI)_环比_消费品,2014-03-09 09:30:00,2014-02-28,0.7,%,中国,国家统计局,2014-05-28 14:40:21
M030000017,月_居民消费价格指数(CPI)_环比_消费品,2014-02-14 09:30:00,2014-01-31,1.1,%,中国,国家统计局,2014-05-28 14:40:21
M030000018,月_居民消费价格指数(CPI)_环比_服务,2015-01-09 09:30:00,2014-12-31,-0.01,%,中国,国家统计局,2015-01-09 18:41:51
M030000018,月_居民消费价格指数(CPI)_环比_服务,2014-12-10 09:30:00,2014-11-30,-0.29,%,中国,国家统计局,2014-12-12 10:41:56
M030000018,月_居民消费价格指数(CPI)_环比_服务,2014-11-10 09:30:00,2014-10-31,0.1,%,中国,国家统计局,2014-11-26 11:42:08
M030000018,月_居民消费价格指数(CPI)_环比_服务,2014-10-12 09:30:00,2014-09-30,0.44,%,中国,国家统计局,2014-10-16 14:41:55
M030000018,月_居民消费价格指数(CPI)_环比_服务,2014-09-12 09:30:00,2014-08-31,-0.01,%,中国,国家统计局,2014-09-17 14:41:55
M030000018,月_居民消费价格指数(CPI)_环比_服务,2014-08-09 09:30:00,2014-07-31,0.49,%,中国,国家统计局,2014-08-12 14:41:58
M030000018,月_居民消费价格指数(CPI)_环比_服务,2014-07-09 09:30:00,2014-06-30,0.08,%,中国,国家统计局,2014-08-11 09:39:07
M030000018,月_居民消费价格指数(CPI)_环比_服务,2014-06-10 09:30:00,2014-05-31,0.02,%,中国,国家统计局,2014-06-12 16:40:18
M030000018,月_居民消费价格指数(CPI)_环比_服务,2014-05-09 09:30:00,2014-04-30,0.2,%,中国,国家统计局,2014-05-30 09:29:58
M030000018,月_居民消费价格指数(CPI)_环比_服务,2014-04-11 09:30:00,2014-03-31,-0.1,%,中国,国家统计局,2014-05-28 14:40:21
M030000018,月_居民消费价格指数(CPI)_环比_服务,2014-03-09 09:30:00,2014-02-28,0.1,%,中国,国家统计局,2014-05-28 14:40:21
M030000018,月_居民消费价格指数(CPI)_环比_服务,2014-02-14 09:30:00,2014-01-31,0.8,%,中国,国家统计局,2014-05-28 14:40:21
M030000019,月_居民消费价格指数(CPI)_环比_不包括食品和能源,2015-01-09 09:30:00,2014-12-31,0,%,中国,国家统计局,2015-01-09 18:41:51
M030000019,月_居民消费价格指数(CPI)_环比_不包括食品和能源,2014-12-10 09:30:00,2014-11-30,0.2,%,中国,国家统计局,2014-12-12 10:41:56
M030000019,月_居民消费价格指数(CPI)_环比_不包括食品和能源,2014-11-10 09:30:00,2014-10-31,0.2,%,中国,国家统计局,2014-11-26 11:42:08
M030000019,月_居民消费价格指数(CPI)_环比_不包括食品和能源,2014-10-12 09:30:00,2014-09-30,0.3,%,中国,国家统计局,2014-10-16 14:41:55
M030000019,月_居民消费价格指数(CPI)_环比_不包括食品和能源,2014-09-12 09:30:00,2014-08-31,0,%,中国,国家统计局,2014-09-17 14:41:55
M030000019,月_居民消费价格指数(CPI)_环比_不包括食品和能源,2014-08-09 09:30:00,2014-07-31,0.2,%,中国,国家统计局,2014-08-11 09:42:33
M030000019,月_居民消费价格指数(CPI)_环比_不包括食品和能源,2014-07-09 09:30:00,2014-06-30,0,%,中国,国家统计局,2014-08-11 09:39:07
M030000019,月_居民消费价格指数(CPI)_环比_不包括食品和能源,2014-06-10 09:30:00,2014-05-31,0.1,%,中国,国家统计局,2014-06-12 16:40:18
M030000019,月_居民消费价格指数(CPI)_环比_不包括食品和能源,2014-05-09 09:30:00,2014-04-30,0.2,%,中国,国家统计局,2014-05-30 09:29:58
M030000019,月_居民消费价格指数(CPI)_环比_不包括食品和能源,2014-04-11 09:30:00,2014-03-31,0.1,%,中国,国家统计局,2014-05-28 14:40:21
M030000019,月_居民消费价格指数(CPI)_环比_不包括食品和能源,2014-03-09 09:30:00,2014-02-28,0,%,中国,国家统计局,2014-05-28 14:40:21
M030000019,月_居民消费价格指数(CPI)_环比_不包括食品和能源,2014-02-14 09:30:00,2014-01-31,0.3,%,中国,国家统计局,2014-05-28 14:40:21
M030000020,月_居民消费价格指数(CPI)_环比_不包括鲜菜和鲜果,2015-01-09 09:30:00,2014-12-31,0,%,中国,国家统计局,2015-01-09 18:41:51
M030000020,月_居民消费价格指数(CPI)_环比_不包括鲜菜和鲜果,2014-12-10 09:30:00,2014-11-30,0.1,%,中国,国家统计局,2014-12-12 10:41:56
M030000020,月_居民消费价格指数(CPI)_环比_不包括鲜菜和鲜果,2014-11-10 09:30:00,2014-10-31,0.1,%,中国,国家统计局,2014-11-26 11:42:08
M030000020,月_居民消费价格指数(CPI)_环比_不包括鲜菜和鲜果,2014-10-12 09:30:00,2014-09-30,0.3,%,中国,国家统计局,2014-10-16 14:41:55
M030000020,月_居民消费价格指数(CPI)_环比_不包括鲜菜和鲜果,2014-09-12 09:30:00,2014-08-31,0.2,%,中国,国家统计局,2014-09-17 14:41:55
M030000020,月_居民消费价格指数(CPI)_环比_不包括鲜菜和鲜果,2014-08-09 09:30:00,2014-07-31,0.2,%,中国,国家统计局,2014-08-11 09:42:33
M030000020,月_居民消费价格指数(CPI)_环比_不包括鲜菜和鲜果,2014-07-09 09:30:00,2014-06-30,0.1,%,中国,国家统计局,2014-08-11 09:39:07
M030000020,月_居民消费价格指数(CPI)_环比_不包括鲜菜和鲜果,2014-06-10 09:30:00,2014-05-31,0.3,%,中国,国家统计局,2014-06-12 16:40:18
M030000020,月_居民消费价格指数(CPI)_环比_不包括鲜菜和鲜果,2014-05-09 09:30:00,2014-04-30,-0.05,%,中国,国家统计局,2014-05-30 09:29:58
M030000020,月_居民消费价格指数(CPI)_环比_不包括鲜菜和鲜果,2014-04-11 09:30:00,2014-03-31,-0.27,%,中国,国家统计局,2014-05-28 14:40:21
M030000020,月_居民消费价格指数(CPI)_环比_不包括鲜菜和鲜果,2014-03-09 09:30:00,2014-02-28,0.07,%,中国,国家统计局,2014-05-28 14:40:21
M030000020,月_居民消费价格指数(CPI)_环比_不包括鲜菜和鲜果,2014-02-14 09:30:00,2014-01-31,0.41,%,中国,国家统计局,2014-05-28 14:40:21
M030000021,月_居民消费价格指数(CPI)_累计同比,2015-01-09 09:30:00,2014-12-31,1.99,%,中国,国家统计局,2015-01-09 18:41:51
M030000021,月_居民消费价格指数(CPI)_累计同比,2014-12-10 09:30:00,2014-11-30,2.03,%,中国,国家统计局,2014-12-12 10:41:56
M030000021,月_居民消费价格指数(CPI)_累计同比,2014-11-10 09:30:00,2014-10-31,2.09,%,中国,国家统计局,2014-11-26 11:42:08
M030000021,月_居民消费价格指数(CPI)_累计同比,2014-10-12 09:30:00,2014-09-30,2.15,%,中国,国家统计局,2014-10-16 14:41:55
M030000021,月_居民消费价格指数(CPI)_累计同比,2014-09-12 09:30:00,2014-08-31,2.21,%,中国,国家统计局,2014-09-17 14:41:55
M030000021,月_居民消费价格指数(CPI)_累计同比,2014-08-09 09:30:00,2014-07-31,2.26,%,中国,国家统计局,2014-08-12 14:41:58
M030000021,月_居民消费价格指数(CPI)_累计同比,2014-07-09 09:30:00,2014-06-30,2.26,%,中国,国家统计局,2014-08-11 09:39:07
M030000021,月_居民消费价格指数(CPI)_累计同比,2014-06-10 09:30:00,2014-05-31,2.25,%,中国,国家统计局,2014-06-12 16:40:18
M030000021,月_居民消费价格指数(CPI)_累计同比,2014-05-09 09:30:00,2014-04-30,2.2,%,中国,国家统计局,2014-05-30 09:29:58
M030000021,月_居民消费价格指数(CPI)_累计同比,2014-04-11 09:30:00,2014-03-31,2.3,%,中国,国家统计局,2014-05-28 14:40:21
M030000021,月_居民消费价格指数(CPI)_累计同比,2014-03-09 09:30:00,2014-02-28,2.2,%,中国,国家统计局,2014-05-28 14:40:21
M030000021,月_居民消费价格指数(CPI)_累计同比,2014-02-14 09:30:00,2014-01-31,2.5,%,中国,国家统计局,2014-05-28 14:40:21
M030000022,月_居民消费价格指数(CPI)_累计同比_城市,2015-01-09 09:30:00,2014-12-31,2.06,%,中国,国家统计局,2015-01-09 18:41:51
M030000022,月_居民消费价格指数(CPI)_累计同比_城市,2014-12-10 09:30:00,2014-11-30,2.1,%,中国,国家统计局,2014-12-12 10:41:56
M030000022,月_居民消费价格指数(CPI)_累计同比_城市,2014-11-10 09:30:00,2014-10-31,2.16,%,中国,国家统计局,2014-11-26 11:42:08
M030000022,月_居民消费价格指数(CPI)_累计同比_城市,2014-10-12 09:30:00,2014-09-30,2.22,%,中国,国家统计局,2014-10-16 14:41:55
M030000022,月_居民消费价格指数(CPI)_累计同比_城市,2014-09-12 09:30:00,2014-08-31,2.28,%,中国,国家统计局,2014-09-17 14:41:55
M030000022,月_居民消费价格指数(CPI)_累计同比_城市,2014-08-09 09:30:00,2014-07-31,2.32,%,中国,国家统计局,2014-08-12 14:41:58
M030000022,月_居民消费价格指数(CPI)_累计同比_城市,2014-07-09 09:30:00,2014-06-30,2.32,%,中国,国家统计局,2014-08-11 09:39:07
M030000022,月_居民消费价格指数(CPI)_累计同比_城市,2014-06-10 09:30:00,2014-05-31,2.29,%,中国,国家统计局,2014-06-12 16:40:18
M030000022,月_居民消费价格指数(CPI)_累计同比_城市,2014-05-09 09:30:00,2014-04-30,2.2,%,中国,国家统计局,2014-05-30 09:29:58
M030000022,月_居民消费价格指数(CPI)_累计同比_城市,2014-04-11 09:30:00,2014-03-31,2.4,%,中国,国家统计局,2014-05-28 14:40:21
M030000022,月_居民消费价格指数(CPI)_累计同比_城市,2014-03-09 09:30:00,2014-02-28,2.3,%,中国,国家统计局,2014-05-28 14:40:21
M030000022,月_居民消费价格指数(CPI)_累计同比_城市,2014-02-14 09:30:00,2014-01-31,2.6,%,中国,国家统计局,2014-05-28 14:40:21
M030000023,月_居民消费价格指数(CPI)_累计同比_农村,2015-01-09 09:30:00,2014-12-31,1.79,%,中国,国家统计局,2015-01-09 18:41:51
M030000023,月_居民消费价格指数(CPI)_累计同比_农村,2014-12-10 09:30:00,2014-11-30,1.83,%,中国,国家统计局,2014-12-12 10:41:56
M030000023,月_居民消费价格指数(CPI)_累计同比_农村,2014-11-10 09:30:00,2014-10-31,1.89,%,中国,国家统计局,2014-11-26 11:42:08
M030000023,月_居民消费价格指数(CPI)_累计同比_农村,2014-10-12 09:30:00,2014-09-30,1.94,%,中国,国家统计局,2014-10-16 14:41:55
M030000023,月_居民消费价格指数(CPI)_累计同比_农村,2014-09-12 09:30:00,2014-08-31,2.01,%,中国,国家统计局,2014-09-17 14:41:55
M030000023,月_居民消费价格指数(CPI)_累计同比_农村,2014-08-09 09:30:00,2014-07-31,2.03,%,中国,国家统计局,2014-08-12 14:41:58
M030000023,月_居民消费价格指数(CPI)_累计同比_农村,2014-07-09 09:30:00,2014-06-30,2.01,%,中国,国家统计局,2014-08-11 09:39:07
M030000023,月_居民消费价格指数(CPI)_累计同比_农村,2014-06-10 09:30:00,2014-05-31,1.98,%,中国,国家统计局,2014-06-12 16:40:18
M030000023,月_居民消费价格指数(CPI)_累计同比_农村,2014-05-09 09:30:00,2014-04-30,1.9,%,中国,国家统计局,2014-05-30 09:29:58
M030000023,月_居民消费价格指数(CPI)_累计同比_农村,2014-04-11 09:30:00,2014-03-31,2,%,中国,国家统计局,2014-05-28 14:40:21
M030000023,月_居民消费价格指数(CPI)_累计同比_农村,2014-03-09 09:30:00,2014-02-28,1.9,%,中国,国家统计局,2014-05-28 14:40:21
M030000023,月_居民消费价格指数(CPI)_累计同比_农村,2014-02-14 09:30:00,2014-01-31,2.2,%,中国,国家统计局,2014-05-28 14:40:21
M030000024,月_居民消费价格指数(CPI)_累计同比_食品,2015-01-09 09:30:00,2014-12-31,3.09,%,中国,国家统计局,2015-01-09 18:41:51
M030000024,月_居民消费价格指数(CPI)_累计同比_食品,2014-12-10 09:30:00,2014-11-30,3.11,%,中国,国家统计局,2014-12-12 10:41:56
M030000024,月_居民消费价格指数(CPI)_累计同比_食品,2014-11-10 09:30:00,2014-10-31,3.19,%,中国,国家统计局,2014-11-26 11:42:08
M030000024,月_居民消费价格指数(CPI)_累计同比_食品,2014-10-12 09:30:00,2014-09-30,3.26,%,中国,国家统计局,2014-10-16 14:41:55
M030000024,月_居民消费价格指数(CPI)_累计同比_食品,2014-09-12 09:30:00,2014-08-31,3.38,%,中国,国家统计局,2014-09-17 14:41:55
M030000024,月_居民消费价格指数(CPI)_累计同比_食品,2014-08-09 09:30:00,2014-07-31,3.43,%,中国,国家统计局,2014-08-12 14:41:58
M030000024,月_居民消费价格指数(CPI)_累计同比_食品,2014-07-09 09:30:00,2014-06-30,3.4,%,中国,国家统计局,2014-08-11 09:39:07
M030000024,月_居民消费价格指数(CPI)_累计同比_食品,2014-06-10 09:30:00,2014-05-31,3.35,%,中国,国家统计局,2014-06-12 16:40:18
M030000024,月_居民消费价格指数(CPI)_累计同比_食品,2014-05-09 09:30:00,2014-04-30,3.2,%,中国,国家统计局,2014-05-30 09:29:58
M030000024,月_居民消费价格指数(CPI)_累计同比_食品,2014-04-11 09:30:00,2014-03-31,3.5,%,中国,国家统计局,2014-05-28 14:40:21
M030000024,月_居民消费价格指数(CPI)_累计同比_食品,2014-03-09 09:30:00,2014-02-28,3.2,%,中国,国家统计局,2014-05-28 14:40:21
M030000024,月_居民消费价格指数(CPI)_累计同比_食品,2014-02-14 09:30:00,2014-01-31,3.7,%,中国,国家统计局,2014-05-28 14:40:21
M030000025,月_居民消费价格指数(CPI)_累计同比_非食品,2015-01-09 09:30:00,2014-12-31,1.4,%,中国,国家统计局,2015-03-11 15:42:22
M030000025,月_居民消费价格指数(CPI)_累计同比_非食品,2014-12-10 09:30:00,2014-11-30,1.5,%,中国,国家统计局,2014-12-12 10:41:56
M030000025,月_居民消费价格指数(CPI)_累计同比_非食品,2014-11-10 09:30:00,2014-10-31,1.5,%,中国,国家统计局,2015-03-11 15:42:22
M030000025,月_居民消费价格指数(CPI)_累计同比_非食品,2014-10-12 09:30:00,2014-09-30,1.6,%,中国,国家统计局,2015-03-11 15:42:22
M030000025,月_居民消费价格指数(CPI)_累计同比_非食品,2014-09-12 09:30:00,2014-08-31,1.6,%,中国,国家统计局,2015-03-11 15:42:22
M030000025,月_居民消费价格指数(CPI)_累计同比_非食品,2014-08-09 09:30:00,2014-07-31,1.65,%,中国,国家统计局,2014-08-12 14:41:58
M030000025,月_居民消费价格指数(CPI)_累计同比_非食品,2014-07-09 09:30:00,2014-06-30,1.66,%,中国,国家统计局,2014-08-11 09:39:07
M030000025,月_居民消费价格指数(CPI)_累计同比_非食品,2014-06-10 09:30:00,2014-05-31,1.65,%,中国,国家统计局,2014-06-12 16:40:18
M030000025,月_居民消费价格指数(CPI)_累计同比_非食品,2014-05-09 09:30:00,2014-04-30,1.6,%,中国,国家统计局,2014-05-30 09:29:58
M030000025,月_居民消费价格指数(CPI)_累计同比_非食品,2014-04-11 09:30:00,2014-03-31,1.7,%,中国,国家统计局,2014-05-28 14:40:21
M030000025,月_居民消费价格指数(CPI)_累计同比_非食品,2014-03-09 09:30:00,2014-02-28,1.7,%,中国,国家统计局,2014-05-28 14:40:21
M030000025,月_居民消费价格指数(CPI)_累计同比_非食品,2014-02-14 09:30:00,2014-01-31,1.9,%,中国,国家统计局,2014-05-28 14:40:21
M030000026,月_居民消费价格指数(CPI)_累计同比_消费品,2015-01-09 09:30:00,2014-12-31,1.8,%,中国,国家统计局,2015-03-11 15:42:22
M030000026,月_居民消费价格指数(CPI)_累计同比_消费品,2014-12-10 09:30:00,2014-11-30,1.8,%,中国,国家统计局,2015-03-11 15:42:22
M030000026,月_居民消费价格指数(CPI)_累计同比_消费品,2014-11-10 09:30:00,2014-10-31,1.9,%,中国,国家统计局,2015-03-11 15:42:22
M030000026,月_居民消费价格指数(CPI)_累计同比_消费品,2014-10-12 09:30:00,2014-09-30,1.9,%,中国,国家统计局,2015-03-11 15:42:22
M030000026,月_居民消费价格指数(CPI)_累计同比_消费品,2014-09-12 09:30:00,2014-08-31,2,%,中国,国家统计局,2015-03-11 15:42:22
M030000026,月_居民消费价格指数(CPI)_累计同比_消费品,2014-08-09 09:30:00,2014-07-31,2,%,中国,国家统计局,2014-08-12 14:41:58
M030000026,月_居民消费价格指数(CPI)_累计同比_消费品,2014-07-09 09:30:00,2014-06-30,1.98,%,中国,国家统计局,2014-08-11 09:39:07
M030000026,月_居民消费价格指数(CPI)_累计同比_消费品,2014-06-10 09:30:00,2014-05-31,1.92,%,中国,国家统计局,2014-06-12 16:40:18
M030000026,月_居民消费价格指数(CPI)_累计同比_消费品,2014-05-09 09:30:00,2014-04-30,1.8,%,中国,国家统计局,2014-05-30 09:29:58
M030000026,月_居民消费价格指数(CPI)_累计同比_消费品,2014-04-11 09:30:00,2014-03-31,1.9,%,中国,国家统计局,2014-05-28 14:40:21
M030000026,月_居民消费价格指数(CPI)_累计同比_消费品,2014-03-09 09:30:00,2014-02-28,1.8,%,中国,国家统计局,2014-05-28 14:40:21
M030000026,月_居民消费价格指数(CPI)_累计同比_消费品,2014-02-14 09:30:00,2014-01-31,2,%,中国,国家统计局,2014-05-28 14:40:21
M030000027,月_居民消费价格指数(CPI)_累计同比_服务,2015-01-09 09:30:00,2014-12-31,2.5,%,中国,国家统计局,2015-03-11 15:42:22
M030000027,月_居民消费价格指数(CPI)_累计同比_服务,2014-12-10 09:30:00,2014-11-30,2.6,%,中国,国家统计局,2015-03-11 15:42:22
M030000027,月_居民消费价格指数(CPI)_累计同比_服务,2014-11-10 09:30:00,2014-10-31,2.6,%,中国,国家统计局,2015-03-11 15:42:22
M030000027,月_居民消费价格指数(CPI)_累计同比_服务,2014-10-12 09:30:00,2014-09-30,2.7,%,中国,国家统计局,2015-03-11 15:42:22
M030000027,月_居民消费价格指数(CPI)_累计同比_服务,2014-09-12 09:30:00,2014-08-31,2.8,%,中国,国家统计局,2015-03-11 15:42:22
M030000027,月_居民消费价格指数(CPI)_累计同比_服务,2014-08-09 09:30:00,2014-07-31,2.84,%,中国,国家统计局,2014-08-12 14:41:58
M030000027,月_居民消费价格指数(CPI)_累计同比_服务,2014-07-09 09:30:00,2014-06-30,2.89,%,中国,国家统计局,2014-08-11 09:39:07
M030000027,月_居民消费价格指数(CPI)_累计同比_服务,2014-06-10 09:30:00,2014-05-31,2.94,%,中国,国家统计局,2014-06-12 16:40:18
M030000027,月_居民消费价格指数(CPI)_累计同比_服务,2014-05-09 09:30:00,2014-04-30,3,%,中国,国家统计局,2014-05-30 09:29:58
M030000027,月_居民消费价格指数(CPI)_累计同比_服务,2014-04-11 09:30:00,2014-03-31,3.1,%,中国,国家统计局,2014-05-28 14:40:21
M030000027,月_居民消费价格指数(CPI)_累计同比_服务,2014-03-09 09:30:00,2014-02-28,3.3,%,中国,国家统计局,2014-05-28 14:40:21
M030000027,月_居民消费价格指数(CPI)_累计同比_服务,2014-02-14 09:30:00,2014-01-31,3.7,%,中国,国家统计局,2014-05-28 14:40:21
M030000028,月_居民消费价格指数(CPI)_累计同比_不包括食品和能源,2015-01-09 09:30:00,2014-12-31,1.6,%,中国,国家统计局,2015-01-09 18:41:51
M030000028,月_居民消费价格指数(CPI)_累计同比_不包括食品和能源,2014-12-10 09:30:00,2014-11-30,1.6,%,中国,国家统计局,2014-12-12 10:41:56
M030000028,月_居民消费价格指数(CPI)_累计同比_不包括食品和能源,2014-11-10 09:30:00,2014-10-31,1.6,%,中国,国家统计局,2014-11-26 11:42:08
M030000028,月_居民消费价格指数(CPI)_累计同比_不包括食品和能源,2014-10-12 09:30:00,2014-09-30,1.7,%,中国,国家统计局,2014-10-16 14:41:55
M030000028,月_居民消费价格指数(CPI)_累计同比_不包括食品和能源,2014-09-12 09:30:00,2014-08-31,1.7,%,中国,国家统计局,2014-09-17 14:41:55
M030000028,月_居民消费价格指数(CPI)_累计同比_不包括食品和能源,2014-08-09 09:30:00,2014-07-31,1.7,%,中国,国家统计局,2014-08-11 09:42:33
M030000028,月_居民消费价格指数(CPI)_累计同比_不包括食品和能源,2014-07-09 09:30:00,2014-06-30,1.7,%,中国,国家统计局,2014-08-11 09:39:07
M030000028,月_居民消费价格指数(CPI)_累计同比_不包括食品和能源,2014-06-10 09:30:00,2014-05-31,1.7,%,中国,国家统计局,2014-06-12 16:40:18
M030000028,月_居民消费价格指数(CPI)_累计同比_不包括食品和能源,2014-05-09 09:30:00,2014-04-30,1.7,%,中国,国家统计局,2014-05-30 09:29:58
M030000028,月_居民消费价格指数(CPI)_累计同比_不包括食品和能源,2014-04-11 09:30:00,2014-03-31,1.8,%,中国,国家统计局,2014-05-28 14:40:21
M030000028,月_居民消费价格指数(CPI)_累计同比_不包括食品和能源,2014-03-09 09:30:00,2014-02-28,1.8,%,中国,国家统计局,2014-05-28 14:40:21
M030000028,月_居民消费价格指数(CPI)_累计同比_不包括食品和能源,2014-02-14 09:30:00,2014-01-31,2,%,中国,国家统计局,2014-05-28 14:40:21
M030000029,月_居民消费价格指数(CPI)_累计同比_不包括鲜菜和鲜果,2015-01-09 09:30:00,2014-12-31,1.8,%,中国,国家统计局,2015-01-09 18:41:51
M030000029,月_居民消费价格指数(CPI)_累计同比_不包括鲜菜和鲜果,2014-12-10 09:30:00,2014-11-30,1.9,%,中国,国家统计局,2014-12-12 10:41:56
M030000029,月_居民消费价格指数(CPI)_累计同比_不包括鲜菜和鲜果,2014-11-10 09:30:00,2014-10-31,1.9,%,中国,国家统计局,2014-11-26 11:42:08
M030000029,月_居民消费价格指数(CPI)_累计同比_不包括鲜菜和鲜果,2014-10-12 09:30:00,2014-09-30,1.9,%,中国,国家统计局,2014-10-16 14:41:55
M030000029,月_居民消费价格指数(CPI)_累计同比_不包括鲜菜和鲜果,2014-09-12 09:30:00,2014-08-31,1.9,%,中国,国家统计局,2014-09-17 14:41:55
M030000029,月_居民消费价格指数(CPI)_累计同比_不包括鲜菜和鲜果,2014-08-09 09:30:00,2014-07-31,1.9,%,中国,国家统计局,2014-08-11 09:42:33
M030000029,月_居民消费价格指数(CPI)_累计同比_不包括鲜菜和鲜果,2014-07-09 09:30:00,2014-06-30,1.9,%,中国,国家统计局,2014-08-11 09:39:07
M030000029,月_居民消费价格指数(CPI)_累计同比_不包括鲜菜和鲜果,2014-06-10 09:30:00,2014-05-31,1.9,%,中国,国家统计局,2014-06-12 16:40:18
M030000029,月_居民消费价格指数(CPI)_累计同比_不包括鲜菜和鲜果,2014-05-09 09:30:00,2014-04-30,1.8,%,中国,国家统计局,2014-05-30 09:29:58
M030000029,月_居民消费价格指数(CPI)_累计同比_不包括鲜菜和鲜果,2014-04-11 09:30:00,2014-03-31,1.8,%,中国,国家统计局,2014-05-28 14:40:21
M030000029,月_居民消费价格指数(CPI)_累计同比_不包括鲜菜和鲜果,2014-03-09 09:30:00,2014-02-28,1.8,%,中国,国家统计局,2014-05-28 14:40:21
M030000029,月_居民消费价格指数(CPI)_累计同比_不包括鲜菜和鲜果,2014-02-14 09:30:00,2014-01-31,2.09,%,中国,国家统计局,2014-08-07 11:33:38
M030000031,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100,2015-01-09 09:30:00,2014-12-31,101.68,%,36个大中城市,国家统计局,2015-01-09 18:41:51
M030000031,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100,2014-12-10 09:30:00,2014-11-30,101.6,%,36个大中城市,国家统计局,2014-12-12 10:41:35
M030000031,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100,2014-11-10 09:30:00,2014-10-31,101.58,%,36个大中城市,国家统计局,2014-11-26 11:42:08
M030000031,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100,2014-10-12 09:30:00,2014-09-30,101.74,%,36个大中城市,国家统计局,2014-10-16 14:41:35
M030000031,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100,2014-09-12 09:30:00,2014-08-31,102.07,%,36个大中城市,国家统计局,2014-09-12 14:41:28
M030000031,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100,2014-08-09 09:30:00,2014-07-31,102.36,%,36个大中城市,国家统计局,2014-08-12 14:41:31
M030000031,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100,2014-07-09 09:30:00,2014-06-30,102.41,%,36个大中城市,国家统计局,2014-07-15 13:41:53
M030000031,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100,2014-06-10 09:30:00,2014-05-31,102.5,%,36个大中城市,国家统计局,2014-07-15 18:41:50
M030000031,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100,2014-05-09 09:30:00,2014-04-30,101.8,%,36个大中城市,国家统计局,2014-07-15 18:41:50
M030000031,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100,2014-04-11 09:30:00,2014-03-31,102.5,%,36个大中城市,国家统计局,2014-07-15 18:41:50
M030000031,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100,2014-03-09 09:30:00,2014-02-28,102.1,%,36个大中城市,国家统计局,2014-07-15 18:41:50
M030000031,月_居民消费价格指数(CPI)_36个大中城市_上年同月=100,2014-02-14 09:30:00,2014-01-31,102.7,%,36个大中城市,国家统计局,2014-07-15 18:41:50
M030000032,月_居民消费价格指数(CPI)_36个大中城市_上月=100,2015-01-09 09:30:00,2014-12-31,100.32,%,36个大中城市,国家统计局,2015-01-09 18:41:51
M030000032,月_居民消费价格指数(CPI)_36个大中城市_上月=100,2014-12-10 09:30:00,2014-11-30,99.86,%,36个大中城市,国家统计局,2014-12-12 10:41:35
M030000032,月_居民消费价格指数(CPI)_36个大中城市_上月=100,2014-11-10 09:30:00,2014-10-31,99.97,%,36个大中城市,国家统计局,2014-11-26 11:42:08
M030000032,月_居民消费价格指数(CPI)_36个大中城市_上月=100,2014-10-12 09:30:00,2014-09-30,100.55,%,36个大中城市,国家统计局,2014-10-16 14:41:35
M030000032,月_居民消费价格指数(CPI)_36个大中城市_上月=100,2014-09-12 09:30:00,2014-08-31,100.06,%,36个大中城市,国家统计局,2014-09-12 14:41:28
M030000032,月_居民消费价格指数(CPI)_36个大中城市_上月=100,2014-08-09 09:30:00,2014-07-31,100.11,%,36个大中城市,国家统计局,2014-08-12 14:41:31
M030000032,月_居民消费价格指数(CPI)_36个大中城市_上月=100,2014-07-09 09:30:00,2014-06-30,99.85,%,36个大中城市,国家统计局,2014-07-15 13:41:53
M030000032,月_居民消费价格指数(CPI)_36个大中城市_上月=100,2014-06-10 09:30:00,2014-05-31,100.07,%,36个大中城市,国家统计局,2014-07-15 18:41:50
M030000032,月_居民消费价格指数(CPI)_36个大中城市_上月=100,2014-05-09 09:30:00,2014-04-30,99.7,%,36个大中城市,国家统计局,2014-07-15 18:41:50
